,Q,m,${\beta}$,${\gamma_f}$,${R_c/H_{m0}}$,${s_p}$,${s_m}$,"${s_{-1,0}}$",${G_c/H_{m0}}$,${A_c/H_{m0}}$,${B_t/H_{m0}}$,${h/H_{m0}}$,${h_t/H_{m0}}$,${cot\alpha}$
1377,0.0019109847692824,1000.0,0.0,0.7,1.0593220338983051,0.0390808078968819,0.05627636337151,0.0472877775552272,0.0,0.423728813559322,0.0,3.8771186440677967,3.8771186440677967,2.0
7845,8.255031843690324e-06,1000.0,25.0,0.47,1.0727969348659006,0.0367081534191629,0.0466695589710063,0.0425114521115099,1.9923371647509576,1.0727969348659006,1.9923371647509576,8.352490421455938,7.89272030651341,2.0
4670,0.0002857754203453,100.0,0.0,1.0,3.219851457519426,0.0042424745317879,0.0061091633257746,0.000263562141368,0.0,3.219851457519426,0.0,1.2664749066243075,1.2664749066243075,4.0
4741,0.0008527514784725,1000.0,0.0,1.0,1.5068493150684932,0.0365278197808446,0.0513093106386624,0.0441986619348219,0.0,1.5068493150684932,0.0,3.424657534246576,3.424657534246576,4.0
4801,6.011219547522941e-06,120.0,0.0,0.47,1.5,0.0326087053357615,0.0469565356834966,0.0394565334562715,1.7399999999999998,1.7999999999999998,1.5199999999999998,2.9000000000000004,2.06,2.0
4663,6.253180811227476e-05,100.0,0.0,1.0,3.0858732768433024,0.0144605440328487,0.0208231834073021,0.0063822772852912,0.0,3.0858732768433024,0.0,1.6778382024366596,1.6778382024366596,4.0
1720,2.1983306129716424e-06,52.0,0.0,0.4,1.5384615384615383,0.0158106525877894,0.0227673397264168,0.0191308896312252,1.6483516483516485,1.5384615384615383,0.0,5.494505494505495,5.494505494505495,2.0
1954,0.0001573692342274,50.0,0.0,1.0,2.3584905660377355,0.0205854475026984,0.0296430444038857,0.0180087796716295,0.0,2.3584905660377355,0.0,1.572327044025157,1.572327044025157,4.0
525,0.0006903864205002,1000.0,20.0,0.4,0.975,0.0270065693581127,0.0388894598756823,0.0326779489233164,1.1944444444444442,0.975,1.0833333333333333,2.080555555555556,1.4694444444444443,1.5
1938,0.0020532157041764,50.0,0.0,1.0,1.9426906265177268,0.0129022334726409,0.018579216200603,0.0154128780473797,0.0,1.9426906265177268,0.0,2.91403593977659,2.91403593977659,4.0
4966,3.2378700026779755e-05,40.0,0.0,0.4,1.3177159590043923,0.0264130640409764,0.0380348122190061,0.0319598074895815,1.8740849194729137,1.3177159590043923,0.8784773060029283,1.610541727672035,0.7320644216691069,2.0
865,0.0132636561728302,20.0,0.0,1.0,1.1771630370806356,0.0365691385589119,0.0526595595248331,0.0442486576562834,0.0,1.1771630370806356,0.0,2.3543260741612717,2.3543260741612717,2.0
2079,0.0025229603135351,50.0,0.0,1.0,1.404001404001404,0.0204996817924579,0.0295195417811393,0.024804614968874,0.0,1.404001404001404,0.0,2.106002106002105,2.106002106002105,4.0
10080,2.8092917971283523e-06,30.786516853932586,0.0,0.4,1.2426900584795322,0.0192581802600375,0.0502862321448059,0.029513886545087,1.4619883040935673,1.2426900584795322,0.0,1.8640350877192984,1.8640350877192984,4.0
2016,0.0218399594712795,50.0,0.0,1.0,0.7382798080472499,0.0113602618594349,0.0163587770775863,0.0137459168499163,0.0,0.7382798080472499,0.0,2.953119232189,2.953119232189,2.0
5322,0.0014677785420077,50.0,0.0,0.4,0.627906976744186,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
6459,7.115231648176791e-06,1000.0,0.0,0.46,1.8771100607697504,0.0441040438289768,0.0609399111867738,0.0527739072134128,1.2784944034499628,1.8771100607697504,0.0,9.095205941931129,9.095205941931129,1.5
5856,8.464570509878103e-06,65.0,15.0,0.4,1.8815483439531897,0.0163286769689563,0.0235132948352972,0.0197576991324372,2.060085836909871,1.8815483439531897,0.0,1.765675235694082,1.765675235694082,4.0
4251,6.065033590826548e-05,1000.0,40.0,1.0,2.0338983050847457,0.0198757554950285,0.0286210879128411,0.0240496641489845,0.0,2.0338983050847457,0.0,6.101694915254237,6.101694915254237,4.0
887,2.124172217943434e-05,20.0,0.0,1.0,2.011263073209976,0.0367876950283577,0.0529742808408351,0.0445131109843128,0.0,2.011263073209976,0.0,3.218020917135961,3.218020917135961,4.0
5843,1.047008268288505e-06,65.0,8.0,0.4,2.0478901290134788,0.0189890481838665,0.0273442293847678,0.0229767483024785,2.297629133937418,2.0478901290134788,0.0,2.020282226661448,2.020282226661448,4.0
523,0.0005592768559536,1000.0,20.0,0.4,1.002857142857143,0.030029729511471,0.0432428104965182,0.0363359727088799,1.2285714285714284,1.002857142857143,1.114285714285714,2.14,1.5114285714285711,1.5
8233,5.6254628126935285e-05,1000.0,45.0,0.47,0.9774436090225564,0.042127269318832,0.0522372983207517,0.0474408984480403,0.9774436090225564,0.9774436090225564,0.9774436090225564,3.6466165413533833,3.421052631578948,2.0
5389,0.0001722744767614,50.0,0.0,0.38,0.9418604651162792,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
9419,0.0028347957952941,30.0,0.0,0.45,1.6000000000000003,0.0215615121589287,0.0416736186819509,0.022539235618447,0.9142857142857144,1.6000000000000003,1.0514285714285714,2.0,1.4285714285714286,1.3333333333333333
2272,1.636020659171631e-05,1000.0,0.0,0.4,1.9444444444444444,0.0363867579224404,0.0512390239117601,0.0440279770861529,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
4633,2.8554178491903557e-05,250.0,0.0,1.0,3.174603174603175,0.0281890661453084,0.0405922552492441,0.0251869363194101,0.0,3.174603174603175,0.0,2.8015873015873014,2.8015873015873014,2.5
10173,0.0196836743725466,35.50778076746494,0.0,1.0,1.33953910773073,0.0124009729466864,0.0267980162471837,0.0187645988583167,0.0,1.33953910773073,0.0,2.9742309002156886,2.9742309002156886,2.7
7303,0.0031113432719789,1000.0,0.0,0.4,0.925925925925926,0.0228670024069012,0.0353271064028222,0.0276690729123504,1.0416666666666663,0.6365740740740741,0.0,3.414351851851852,3.414351851851852,1.5
10450,1.3905837975165486e-05,23.30801313706344,0.0,0.4,1.6093749999999998,0.0368985766065194,0.0531339503133879,0.0446472776938884,1.25,2.078125,2.1875,2.421875,1.6250000000000004,1.4
7722,2.047761733955864e-05,1000.0,10.0,0.4,1.5065913370998116,0.0355110241336066,0.0362405052175723,0.0319978154879194,1.224105461393597,1.5065913370998116,1.224105461393597,4.284369114877589,4.001883239171375,2.0
4657,0.000749719882698,100.0,0.0,1.0,3.572635542895769,0.0083562760006006,0.0120330374408649,0.0001309279138356,0.0,3.572635542895769,0.0,1.400086901945638,1.400086901945638,4.0
3972,0.0007692885422666,1000.0,0.0,1.0,1.653061224489796,0.0226239202320884,0.0252501317295099,0.027374943480827,0.0,1.653061224489796,0.0,3.4013605442176877,3.4013605442176877,4.0
6772,7.367913468784794e-05,1000.0,0.0,0.4,1.188997338065661,0.0557378551892384,0.0693800220450712,0.0598728727971142,1.1077961116462438,1.188997338065661,0.0,6.038154392191659,6.038154392191659,1.5
7786,1.1200058897524844e-05,1000.0,0.0,0.47,1.4122299110295158,0.033473374369617,0.0353926109077843,0.032516639796995,1.8358988843383703,1.4122299110295158,1.8358988843383703,7.272984041802005,6.849315068493151,2.0
2098,0.0326932385189239,50.0,0.0,1.0,0.9111617312072896,0.0043687642500936,0.0062910205201348,0.0052862047426133,0.0,0.9111617312072896,0.0,3.644646924829158,3.644646924829158,4.0
7694,0.0002914289027933,1000.0,0.0,0.4,1.1423550087873462,0.0202757280245995,0.0239640469534073,0.0215053020137541,1.1423550087873462,1.1423550087873462,1.1423550087873462,4.261862917398945,3.998242530755712,2.0
7329,5.966702288811253e-05,1000.0,0.0,0.4,1.4275517487508922,0.0350516955568241,0.0485144575180957,0.0424125516237572,1.7130620985010705,0.7851534618129907,0.0,4.211277658815132,4.211277658815132,1.5
7724,0.0002080239062663,1000.0,10.0,0.4,1.2139605462822458,0.0252347415013222,0.0362983249210964,0.0319289905784631,0.9863429438543247,1.2139605462822458,0.9863429438543247,3.4522003034901365,3.2245827010622152,2.0
2387,5.355069800760207e-05,1000.0,0.0,0.55,2.5,0.0180313884947576,0.0213368927651588,0.0218179800786567,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
2283,0.0001255826639628,1000.0,0.0,0.4,2.5,0.0070752029293634,0.0104448848379806,0.0085609955445297,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
6611,0.0001257336193798,1000.0,0.0,0.47,1.2243547319655856,0.0467263281159853,0.0574733417713322,0.049280353904946,1.4753510378488794,1.2243547319655856,0.0,11.945731303772336,11.945731303772336,1.5
4376,0.0020828513546981,1000.0,40.0,1.0,1.1194029850746268,0.0218919919018973,0.0315244683387321,0.0264893102012957,0.0,1.1194029850746268,0.0,5.3731343283582085,5.3731343283582085,4.0
1687,0.0049337993214941,52.0,0.0,0.4,0.7000000000000001,0.027455752696202,0.0395362838825309,0.0332214607624044,0.7499999999999999,0.5,0.0,2.5,2.5,2.0
1718,0.0001105961231748,52.0,0.0,0.4,1.1475409836065575,0.0276854845044764,0.039867097686446,0.0334994362504164,1.2295081967213115,1.1475409836065575,0.0,4.098360655737705,4.098360655737705,2.0
3939,0.0001966470487273,1000.0,0.0,1.0,2.621359223300971,0.0265942023830249,0.0402650410683539,0.0321789848834601,0.0,2.621359223300971,0.0,4.854368932038836,4.854368932038836,2.0
223,7.29455994164352e-05,7.6,0.0,0.4,1.623853211009174,0.04007288082921,0.0577049483940625,0.0484881858033442,2.113761467889908,1.165137614678899,2.8183486238532107,6.357798165137614,4.889908256880734,1.5
9398,0.0002243018804552,30.0,0.0,0.45,1.891891891891892,0.0356777425709496,0.049061743303533,0.0331893821073338,1.0810810810810811,1.891891891891892,1.2432432432432432,2.364864864864865,1.6891891891891893,1.3333333333333333
10498,3.4013097096838693e-06,21.18049465620406,0.0,0.47,2.2711864406779663,0.0224291847211444,0.032298025998448,0.0271393135125848,1.355932203389831,2.7796610169491527,2.372881355932204,2.101694915254237,1.2372881355932206,1.4
2378,0.000209884121487,1000.0,0.0,0.45,2.5,0.0180313884947576,0.0213368927651588,0.0218179800786567,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
4616,0.0002158445265421,100.0,0.0,1.0,2.807017543859649,0.0253526420396729,0.036507804537129,0.0050079292917872,0.0,2.807017543859649,0.0,1.649122807017544,1.649122807017544,2.5
10044,0.0002742865597979,30.786516853932586,0.0,0.4,1.220703125,0.0121120610458702,0.0223509553866786,0.0136623706264128,1.953125,1.220703125,0.0,2.9296875,2.9296875,4.0
2124,0.0042018034554892,10.0,0.0,1.0,1.3253810470510274,0.0211400186859771,0.030441626907807,0.0255794226100323,0.0,1.3253810470510274,0.0,1.988071570576541,1.988071570576541,4.0
2386,4.292322618141137e-06,1000.0,0.0,0.55,3.5,0.0128795632105411,0.0156966914738016,0.0155842714847548,2.04,3.5,0.0,7.5,7.5,2.0
10020,0.0012463333161772,30.786516853932586,0.0,0.4,0.8608815426997245,0.0171745240611362,0.0388092781215758,0.0212497642845558,1.3774104683195594,0.8608815426997245,0.0,2.066115702479338,2.066115702479338,4.0
9492,0.0016583686334591,100.0,0.0,0.55,1.625177304964539,0.0056078797985545,0.008294344412177,0.006785534556251,0.0,1.625177304964539,0.0,4.737588652482271,4.737588652482271,3.5
2373,7.456787041195256e-05,1000.0,0.0,0.4,2.5,0.0070752029293634,0.0104448848379806,0.0085609955445297,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
7738,0.0003442018974987,1000.0,0.0,0.47,0.7985398129135296,0.0293116419543498,0.0340021259678791,0.0312215724079335,1.483002509696555,0.7985398129135296,1.483002509696555,6.21720282911248,5.874971480720967,2.0
1901,0.0158752839460445,50.0,0.0,1.0,1.1658408627222383,0.0143844955934663,0.0207136736545915,0.0151366430741692,0.0,1.1658408627222383,0.0,1.7487612940833577,1.7487612940833577,2.0
7595,1.0826596661709809e-05,1000.0,0.0,0.4,1.3039509714434738,0.0270716300996142,0.0302629139346592,0.0278099134248446,1.695136262876516,1.3039509714434738,1.695136262876516,6.7153475029338905,6.324162211500848,2.0
3669,2.2798929256002653e-05,42.5,0.0,0.47,1.2836250752469869,0.0256865168333031,0.0369885842399565,0.0310806853682968,4.426293362920645,1.1508362743593676,1.8442889012169357,1.7358767884149655,1.0991961851252934,1.5
8085,2.185632695444921e-06,1000.0,45.0,0.4,1.2487992315081653,0.0448698047022619,0.0516660104837038,0.0473216797993269,1.2487992315081653,1.2487992315081653,1.2487992315081653,4.658981748318924,4.370797310278578,2.0
8068,0.0002522150561298,1000.0,45.0,0.4,0.7267441860465117,0.0485729078329237,0.053539706011174,0.0486451083548566,0.9447674418604652,0.7267441860465117,0.9447674418604652,3.742732558139535,3.524709302325581,2.0
4726,0.0005418338326478,1000.0,0.0,1.0,2.4710144927536226,0.0177737972305468,0.0320755248395217,0.0215062946489616,0.0,2.4710144927536226,0.0,3.623188405797101,3.623188405797101,3.0
6458,3.951383946166356e-05,1000.0,0.0,0.46,1.4705882352941178,0.0507679114436533,0.0676618897244675,0.0577344005124517,1.001613527036286,1.4705882352941178,0.0,7.125476089716462,7.125476089716462,1.5
1601,0.0004572667432499,52.0,0.0,1.0,2.34375,0.0222391596839236,0.03202438994485,0.0269093832175476,0.0,2.34375,0.0,3.125,3.125,2.0
5315,0.0001791654558319,50.0,0.0,0.4,1.255813953488372,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,2.0
7940,1.756293117894967e-05,1000.0,25.0,0.4,0.9615384615384616,0.0491629845281764,0.0535789829558512,0.0489105434328995,1.25,0.9615384615384616,1.25,4.9519230769230775,4.663461538461538,2.0
2123,0.0010582858062741,10.0,0.0,1.0,1.3449899125756557,0.0351103828306021,0.050558951276067,0.0424835632250285,0.0,1.3449899125756557,0.0,2.0174848688634834,2.0174848688634834,4.0
7090,1.5300566189549644e-05,100.0,0.0,0.4,1.317365269461078,0.0438336708213097,0.0631204859826859,0.0530387416937847,1.996007984031936,1.317365269461078,0.998003992015968,2.4950099800399204,1.8962075848303397,2.25
2404,3.1093964692149286e-05,1000.0,0.0,0.55,2.5,0.010165435709007,0.0142328362796749,0.0123001772078985,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
7418,1.1248190644903355e-05,1000.0,0.0,0.4,1.1990407673860912,0.0417317831468827,0.0545068188040917,0.0504954576077281,1.079136690647482,0.6594724220623501,0.0,3.5371702637889686,3.5371702637889686,3.5
7726,1.4118671585934338e-05,1000.0,10.0,0.4,1.5701668302257117,0.0270957771098501,0.0330152358150117,0.0296758210074276,1.2757605495583906,1.5701668302257117,1.2757605495583906,4.465161923454367,4.170755642787046,2.0
4679,0.0006054206419846,100.0,0.0,1.0,2.100879165562832,0.0258862255783764,0.037276164832862,0.0214792347318944,0.0,2.100879165562832,0.0,1.8606026627565255,1.8606026627565255,3.0
7881,1.1150095377040892e-06,1000.0,25.0,0.47,1.6466117796073465,0.0426390220958379,0.0533898615688346,0.0490829786919539,1.6466117796073465,1.6466117796073465,1.6466117796073465,6.1431285623812535,5.763141228625712,2.0
1368,0.001084103111852,1000.0,0.0,0.7,1.3888888888888888,0.0382688195778313,0.0551071001920771,0.0463052716891759,0.0,0.8333333333333334,0.0,5.083333333333333,5.083333333333333,2.0
6525,0.0014080265094074,1000.0,0.0,0.47,1.154228855721393,0.0211876186951391,0.0335565555600352,0.0270712416325374,0.8872658380854356,1.154228855721393,0.0,6.741293532338308,6.741293532338308,2.0
664,0.0117970887361888,24.14,0.0,0.47,0.2408675799086758,0.0324569020980377,0.0467379390211744,0.0392728515386257,2.267123287671233,0.8230593607305937,0.8561643835616439,1.7910958904109588,1.134703196347032,2.0
2316,2.7175033948215285e-05,1000.0,0.0,0.4,1.9444444444444444,0.0363867579224404,0.0512390239117601,0.0440279770861529,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
551,4.16754316847132e-06,200.0,0.0,0.4,1.1341026661360925,0.0370173618241416,0.053305001026764,0.0447910078072114,1.591723040191007,1.1341026661360925,0.0,4.476721050537207,4.476721050537207,2.0
6433,8.536272949839874e-05,1000.0,0.0,0.44,1.1000255819902789,0.0465638642342931,0.0637304569361094,0.0553546569591004,1.1411537754905643,1.1000255819902789,0.0,9.299053466359682,9.299053466359682,1.5
2024,0.0378272757604006,50.0,0.0,1.0,0.5092946269416858,0.0272495927944508,0.0392394136240092,0.0329720072812855,0.0,0.5092946269416858,0.0,2.0371785077667437,2.0371785077667437,2.0
549,1.3831015198263938e-05,200.0,0.0,0.4,1.0135135135135134,0.0407592651283736,0.0586933417848581,0.0493187108053321,1.1261261261261262,1.0135135135135134,0.0,2.956081081081081,2.956081081081081,2.0
1929,0.0005666477359067,10.0,0.0,1.0,2.8188865398167726,0.0264160799214078,0.0380391550868273,0.0310526541399969,0.0,2.8188865398167726,0.0,4.228329809725159,4.228329809725159,2.0
3967,0.0010397367253476,1000.0,0.0,1.0,1.265129682997118,0.0358376241821733,0.0450347419545871,0.0433635252604297,0.0,1.265129682997118,0.0,3.6023054755043225,3.6023054755043225,4.0
5359,0.0006132971372708,50.0,0.0,0.47,0.9418604651162792,0.0428973513480308,0.0617721859411643,0.0519057951311173,2.72093023255814,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
7550,0.0001516809635051,1000.0,0.0,0.4,0.8650519031141869,0.0546465481870884,0.059448418533046,0.0537195667286475,1.124567474048443,0.8650519031141869,1.124567474048443,4.455017301038063,4.195501730103806,2.0
7166,0.0002564654280798,100.0,0.0,0.4,1.056,0.0277027594678633,0.0398919736337232,0.0335203389561147,1.6,1.056,0.8,2.0,1.52,1.5
8259,7.099727585663948e-06,1000.0,60.0,0.47,1.1443661971830985,0.0249702074317163,0.0323375173131997,0.0291826638318154,1.1443661971830985,1.1443661971830985,1.1443661971830985,4.269366197183098,4.005281690140845,2.0
10161,1.93911518146264e-06,30.404494382022477,0.0,0.4,1.7728700233005772,0.0116756010335727,0.0244208021261398,0.0147547318791857,2.026137169486374,1.7728700233005772,0.0,2.5326714618579675,2.5326714618579675,4.0
7813,0.0002727503240656,1000.0,10.0,0.47,1.0577705451586656,0.043383796312982,0.0533224613351226,0.0484219610823169,1.0577705451586656,1.0577705451586656,1.0577705451586656,3.946297803091945,3.70219690805533,2.0
95,4.7411400748445e-06,43.5,0.0,0.46,1.3342105263157895,0.0412640658197802,0.0594202547804835,0.0499295196419341,3.2894736842105265,1.518421052631579,1.447368421052632,1.7710526315789477,1.1394736842105264,1.5
7765,3.7337726472305766e-05,1000.0,10.0,0.47,1.2030798845043311,0.0429760075077102,0.051270556043918,0.0472027566261989,1.5640038498556306,1.2030798845043311,1.5640038498556306,6.195861405197305,5.834937439846006,2.0
8128,9.818358295694556e-06,1000.0,45.0,0.4,1.224177505738332,0.0437033037124518,0.0522298811022002,0.0473241875266199,0.9946442234123948,1.224177505738332,0.9946442234123948,3.481254781943381,3.251721499617444,2.0
2032,0.0183272078677182,50.0,0.0,1.0,0.8532423208191127,0.0172703525006976,0.0248693076010045,0.0208971265258441,0.0,0.8532423208191127,0.0,3.4129692832764507,3.4129692832764507,2.0
7862,0.0004361128588809,1000.0,25.0,0.47,0.7917656373713382,0.0469228907252342,0.060117129162226,0.0544385814975569,1.0292953285827395,0.7917656373713382,1.0292953285827395,4.077593032462391,3.84006334125099,2.0
1807,0.000111141577452,1000.0,0.0,0.43,1.7419354838709675,0.0110576530217236,0.0159230203512821,0.0133797601562856,1.729032258064516,1.4838709677419353,0.4419354838709677,2.129032258064516,1.206451612903226,1.5
2070,0.0066204951699239,50.0,0.0,1.0,1.1764705882352942,0.0185532558180936,0.0267166883780548,0.0224494395398933,0.0,1.1764705882352942,0.0,1.764705882352941,1.764705882352941,4.0
